Country,Year,Expenditure on health,Expenditure on education,Expenditure on social protection,HDI,Code,GDP per capita,Region,Global
Mongolia,2018,3.32267844950327,6.11252533750436,6.34592791534436,0.735,MNG,12028.63574,Asia & Pacific,Global South
Mongolia,2019,2.27299412647994,4.68581962840656,7.83571698500474,0.737,MNG,12486.07715,Asia & Pacific,Global South
Myanmar,2012,0.780188633104829,1.58642879133793,0.447919549051243,0.533,MMR,3113.005127,Asia & Pacific,Global South
Myanmar,2013,0.888261634485145,1.84381176702457,0.538600309326676,0.543,MMR,3330.469238,Asia & Pacific,Global South
Myanmar,2014,1.07338663269089,2.01199850720817,0.620126672012413,0.55,MMR,3574.031494,Asia & Pacific,Global South
Myanmar,2015,1.08988559082745,2.24560431288622,0.860664960155346,0.557,MMR,3663.142334,Asia & Pacific,Global South
Myanmar,2016,0.948633205642887,2.15808836630871,0.848703383136186,0.563,MMR,4020.24292,Asia & Pacific,Global South
Myanmar,2017,1.31909415440602,2.15763391390374,0.933450188277818,0.572,MMR,4224.544922,Asia & Pacific,Global South
Myanmar,2018,0.375522453749455,0.853063387929023,0.390128318192474,0.579,MMR,4467.858398,Asia & Pacific,Global South
Myanmar,2019,0.881926049509705,1.99990872707254,0.927318310682373,0.583,MMR,4739.710449,Asia & Pacific,Global South
Netherlands,2000,4.63045926279903,4.64351215799755,14.789815201977,0.882,NLD,47422.20313,Europe,Global North
Netherlands,2001,4.77234005906023,4.61566237307551,14.8779470450173,0.886,NLD,48160.78516,Europe,Global North
Netherlands,2002,5.14809323598138,4.81105965035509,15.1750918411532,0.885,NLD,47958.33203,Europe,Global North
Netherlands,2003,5.39127552114818,5.09096936487198,15.6771513816033,0.89,NLD,47806.88281,Europe,Global North
Netherlands,2004,5.3626961604879,5.11670439044297,15.529600253927,0.892,NLD,48586.70313,Europe,Global North
Netherlands,2005,5.36230016174033,5.16752196019845,15.109560469283,0.897,NLD,49467.43359,Europe,Global North
Netherlands,2006,6.6454992421469,5.19719577244562,14.7293797237514,0.903,NLD,51097.36328,Europe,Global North
Netherlands,2007,6.71802574414135,5.1409144499895,14.4575803091235,0.91,NLD,52909.96875,Europe,Global North
Netherlands,2008,6.5507000948705,5.23765524615342,14.7710592430755,0.913,NLD,53848.25391,Europe,Global North
Netherlands,2009,7.41467442969583,5.64174623344782,16.4215913783004,0.912,NLD,51607.60547,Europe,Global North
Netherlands,2010,7.75578977670072,5.63622226359422,16.7846029409234,0.917,NLD,52032.98828,Europe,Global North
Netherlands,2011,7.88057057717353,5.50695846447885,16.7890349791423,0.928,NLD,52594.23047,Europe,Global North
Netherlands,2012,8.12951976060009,5.51927665452719,16.9855704584925,0.928,NLD,51860.05469,Europe,Global North
Netherlands,2013,8.03269827378672,5.41559481757494,17.1899107141505,0.93,NLD,51640.07813,Europe,Global North
Netherlands,2014,7.96265411876824,5.43659538983859,17.0434510691524,0.932,NLD,52186.99609,Europe,Global North
Netherlands,2015,7.71976556793544,5.30124288414047,16.8489350848106,0.934,NLD,52974.11719,Europe,Global North
Netherlands,2016,7.24965659001295,5.27686680210126,16.811207094928,0.936,NLD,53847.82813,Europe,Global North
Netherlands,2017,7.28744719879265,5.12716996366572,16.3076139408735,0.939,NLD,55088.63281,Europe,Global North
Netherlands,2018,7.34598901531938,5.05667407850519,15.9261072860397,0.942,NLD,56060.91406,Europe,Global North
Netherlands,2019,7.3595267232844,4.98600955654906,15.8524331072314,0.944,NLD,56784.03906,Europe,Global North
New Zealand,2009,6.99945301389345,6.54040664509979,12.3494928657384,0.905,NZL,37505.04688,Asia & Pacific,Global North
New Zealand,2010,6.84158450249719,6.60078639301778,12.1867186956997,0.906,NZL,37657.14453,Asia & Pacific,Global North
New Zealand,2011,6.70803753376617,6.55103549594806,16.5874460926022,0.909,NZL,38214.47266,Asia & Pacific,Global North
New Zealand,2012,6.96005093771706,6.53058115304469,12.0098309793934,0.911,NZL,38857.11719,Asia & Pacific,Global North
New Zealand,2013,6.94898039731614,6.22048853221067,11.4638644038065,0.914,NZL,39599.1875,Asia & Pacific,Global North
New Zealand,2014,6.79062053734516,6.0743623592707,11.2253910531035,0.916,NZL,40432.24219,Asia & Pacific,Global North
New Zealand,2015,6.67249986089362,6.09355102819488,11.1925590009777,0.921,NZL,41086.11719,Asia & Pacific,Global North
New Zealand,2016,6.51925282402237,5.87462614966007,10.7527378212864,0.924,NZL,41672.10156,Asia & Pacific,Global North
New Zealand,2017,6.22944713382905,5.62409843612673,10.4624516957074,0.926,NZL,42285.32031,Asia & Pacific,Global North
New Zealand,2018,6.29406014491318,5.46671752498332,10.0870998210051,0.928,NZL,42866.12891,Asia & Pacific,Global North
New Zealand,2019,6.53727561247914,5.57405258602306,10.2937237881821,0.931,NZL,42877.94141,Asia & Pacific,Global North
Norway,2000,6.85564233415866,5.20757866467102,15.5698594292781,0.915,NOR,57127.38281,Europe,Global North
Norway,2001,7.14425895205858,5.45846238425371,16.4451945113005,0.914,NOR,58018.3125,Europe,Global North
Norway,2002,7.87270679668372,5.76639979090675,17.6969505953136,0.917,NOR,58540.84375,Europe,Global North
Norway,2003,8.14304184551012,6.12590373156665,18.2087369203852,0.923,NOR,58728.15625,Europe,Global North
Norway,2004,7.6971093986607,5.6540588439838,17.4555529382733,0.932,NOR,60699.56641,Europe,Global North
Norway,2005,7.2665298818535,5.20923001004529,16.1551306616576,0.931,NOR,61870.36328,Europe,Global North
Norway,2006,6.89603829056867,4.91829684936625,15.3428031020847,0.934,NOR,62846.9375,Europe,Global North
Norway,2007,6.87655759810022,4.85781259507279,15.4562664110259,0.936,NOR,64062.4375,Europe,Global North
Norway,2008,6.57219099755245,4.67444366153694,15.2089052511017,0.937,NOR,63570.33984,Europe,Global North
Norway,2009,7.46726039857837,5.41568989010003,17.8350582112852,0.937,NOR,61689.55859,Europe,Global North
Norway,2010,7.35159343371102,5.26023942312479,17.6396953245618,0.94,NOR,61353.47656,Europe,Global North
Norway,2011,7.14159107925962,5.01757628774909,17.3766231255033,0.942,NOR,61157.12891,Europe,Global North
Norway,2012,7.13367810899468,4.88567512119385,17.262579312853,0.941,NOR,61990.69141,Europe,Global North
Norway,2013,7.36901639216156,4.90719660956023,17.6428029997161,0.944,NOR,61878.97656,Europe,Global North
Norway,2014,7.73210384314385,5.12386279480415,18.2040706644838,0.944,NOR,62390.12891,Europe,Global North
Norway,2015,8.23581368797828,5.46749645149346,19.5308000082284,0.947,NOR,62987.51563,Europe,Global North
Norway,2016,8.61191912071341,5.65205406584837,20.5302006230819,0.95,NOR,63104.08203,Europe,Global North
Norway,2017,8.41028445260671,5.57938351304947,19.9106810682343,0.954,NOR,64050.75781,Europe,Global North
Norway,2018,8.18385435718507,5.39508708742508,19.0114240693323,0.956,NOR,64341.25781,Europe,Global North
Norway,2019,8.69244657893019,5.59813971683814,19.691723864078,0.957,NOR,64385.00781,Europe,Global North
Poland,2000,3.87185215455126,5.66900937733695,17.7390841180158,0.79,POL,16257.64551,Europe,Global North
Poland,2001,4.25989143404276,6.02112622571573,18.5671555838298,0.796,POL,16466.78711,Europe,Global North
Poland,2002,4.4237115370717,6.14173187629515,18.50645501142,0.804,POL,16809.81836,Europe,Global North
Poland,2003,4.32838447782872,6.09512742753043,18.8817332802457,0.809,POL,17409.63867,Europe,Global North
Poland,2004,4.22027207406776,5.64949953997009,17.5810196534852,0.807,POL,18287.82813,Europe,Global North
Poland,2005,4.40339842169407,6.07757217749198,17.0869061666356,0.813,POL,18937.47656,Europe,Global North
Poland,2006,4.62367198120422,5.93960491528489,16.8188441072518,0.819,POL,20111.29883,Europe,Global North
Poland,2007,4.48460098924799,5.69377168879943,15.5975357136511,0.824,POL,21543.16406,Europe,Global North
Poland,2008,4.9619204169852,5.63664016015298,15.5085196396807,0.829,POL,22444.9082,Europe,Global North
Poland,2009,5.00348208067713,5.41120074750852,16.1118842994422,0.834,POL,23064.95313,Europe,Global North
Poland,2010,4.96943864350222,5.53888516622565,16.3025233897101,0.84,POL,23996.14063,Europe,Global North
Poland,2011,4.67420151639548,5.42717964840534,15.5235775878289,0.845,POL,25124.27539,Europe,Global North
Poland,2012,4.62603416049747,5.38645534944757,15.6582703519386,0.842,POL,25457.20703,Europe,Global North
Poland,2013,4.66423059749118,5.30258897681633,16.1244395614833,0.856,POL,25759.33984,Europe,Global North
Poland,2014,4.66195882504671,5.28311505745352,16.014172611951,0.858,POL,26649.57813,Europe,Global North
Poland,2015,4.66827467318664,5.27422807275572,15.7061634309158,0.863,POL,27797.05859,Europe,Global North
Poland,2016,4.62562262313852,4.96229777425845,16.6173744831463,0.869,POL,28682.69336,Europe,Global North
Poland,2017,4.68276895979193,4.89852789774587,16.4272353089046,0.873,POL,30064.50391,Europe,Global North
Poland,2018,4.80501457657237,4.99663642941145,16.1853419308008,0.877,POL,31674.13086,Europe,Global North
Poland,2019,4.87922218535476,5.01074542452547,16.6799600889465,0.88,POL,33185.15625,Europe,Global North
Portugal,2000,6.27379851963758,6.28895568646843,12.385422985722,0.792,PRT,30383.13867,Europe,Global North
Portugal,2001,6.48912282148936,6.39270823589892,12.8099106537207,0.798,PRT,30756.01953,Europe,Global North
Portugal,2002,6.55868224156145,6.55161685871058,13.4042623788005,0.799,PRT,30823.84961,Europe,Global North
Portugal,2003,7.04690356122294,6.47936574659165,14.4052734415114,0.805,PRT,30422.60156,Europe,Global North
Portugal,2004,7.3271252768502,6.60184803255732,14.7095772435047,0.809,PRT,30892.82031,Europe,Global North
Portugal,2005,7.39491222792169,6.64499753078945,15.0845334075043,0.813,PRT,31076.64453,Europe,Global North
Portugal,2006,7.0937866142509,6.36418533818035,15.1132699067246,0.811,PRT,31524.75,Europe,Global North
Portugal,2007,7.11958339079366,5.87503262416844,14.8721936091961,0.814,PRT,32251.56836,Europe,Global North
Portugal,2008,7.30170382595917,5.9656270030396,15.1998254633652,0.817,PRT,32307.91211,Europe,Global North
Portugal,2009,8.03183966835484,6.50380694165426,17.1770512905293,0.823,PRT,31269.41016,Europe,Global North
Portugal,2010,7.47823683208359,6.72898678698608,17.3631117950591,0.829,PRT,31798.1543,Europe,Global North
Portugal,2011,6.95577474130617,6.13006867837012,17.9502590061569,0.833,PRT,31304.81641,Europe,Global North
Portugal,2012,6.62498247131832,5.38054411404695,18.463963407243,0.836,PRT,30156.70117,Europe,Global North
Portugal,2013,6.49498247134915,5.47199257679086,19.4256426829833,0.84,PRT,30042.89063,Europe,Global North
Portugal,2014,6.29156903319605,5.30950508425997,19.0050689468067,0.847,PRT,30444.59961,Europe,Global North
Portugal,2015,6.15806740962823,5.08275797214673,18.4976356772903,0.854,PRT,31118.79102,Europe,Global North
Portugal,2016,6.1063859792868,4.77090596912003,18.0539316359393,0.855,PRT,31847.53711,Europe,Global North
Portugal,2017,6.24691409058874,4.58315075854657,17.2011517394236,0.858,PRT,33044.71484,Europe,Global North
Portugal,2018,6.45874461032799,4.43640954635374,16.9318616793407,0.86,PRT,34040.72656,Europe,Global North
Portugal,2019,6.49095019141718,4.46899284290544,16.8669203968565,0.864,PRT,34945.66016,Europe,Global North
Romania,2000,4.18692989387077,3.12909978719747,10.4009862364618,0.716,ROU,12109.54395,Europe,Global North
Romania,2001,4.10975591056926,3.85275241627581,10.7372431029871,0.722,ROU,12920.48047,Europe,Global North
Romania,2002,4.08507173042887,3.98708885116388,10.1184397605593,0.731,ROU,13909.65625,Europe,Global North
Romania,2003,3.52500239686199,3.64364706519881,9.67722605951721,0.739,ROU,14338.34668,Europe,Global North
Romania,2004,3.23493195220205,3.63311200412934,9.90484628811431,0.753,ROU,15924.04102,Europe,Global North
Romania,2005,3.27861594725546,3.64276329481189,10.1121829005525,0.762,ROU,16770.64258,Europe,Global North
Romania,2006,3.29373741475879,4.13580711547876,9.96981584338548,0.774,ROU,18224.77148,Europe,Global North
Romania,2007,3.64435620101054,3.85105537794894,10.0254151425764,0.788,ROU,19833.95508,Europe,Global North
Romania,2008,3.64926590477898,4.27797699517593,10.9753987610279,0.803,ROU,22044.29102,Europe,Global North
Romania,2009,4.03400374914484,3.82401848653894,13.0911910165185,0.806,ROU,21002.26172,Europe,Global North
Romania,2010,4.14809811272917,3.32732592956295,13.8964777692949,0.805,ROU,20303.14844,Europe,Global North
Romania,2011,4.15697259871757,4.12186729443491,12.9622847004392,0.806,ROU,20792.16016,Europe,Global North
Romania,2012,3.85929954945859,2.99397210979199,12.4055274839046,0.803,ROU,21311.11914,Europe,Global North
Romania,2013,4.02740107451118,2.80598480741858,11.5279703947192,0.808,ROU,22197.02344,Europe,Global North
Romania,2014,3.9923464683422,2.98511028530669,11.3738922529793,0.811,ROU,23084.35938,Europe,Global North
Romania,2015,4.20503479345368,3.0647680340438,11.4586141135525,0.815,ROU,23878.17188,Europe,Global North
Romania,2016,4.04254552954387,3.30848127911583,11.5204363241134,0.82,ROU,25144.99609,Europe,Global North
Romania,2017,4.32378901071541,2.8417440488395,11.6569997961291,0.821,ROU,27141.90039,Europe,Global North
Romania,2018,4.65407960358443,3.16306593739706,11.6466933584525,0.823,ROU,28523.45313,Europe,Global North
Romania,2019,5.00613169483788,3.64766148395048,11.8512898861386,0.828,ROU,29875.0625,Europe,Global North
Russian Federation,2000,1.858033310891,2.73913537835341,7.53155234066691,0.722,RUS,14569.93652,Europe,Global North
Russian Federation,2001,1.77847418325413,2.83562604486911,8.87746881307044,0.728,RUS,15378.08984,Europe,Global North
Russian Federation,2002,2.06379093573425,3.51979021876915,9.39515548749749,0.734,RUS,16175.09766,Europe,Global North
Russian Federation,2003,1.69344247473702,3.40365263648673,9.82114340069255,0.742,RUS,17434.80859,Europe,Global North
Russian Federation,2004,1.58046294170783,3.22394751797307,9.13174142729977,0.748,RUS,18765.51953,Europe,Global North
Russian Federation,2005,3.65937660610092,3.32652814428671,8.16204052017155,0.753,RUS,20042.81445,Europe,Global North
Russian Federation,2006,3.76102267084966,3.59355019458707,7.68951781796193,0.76,RUS,21757.46484,Europe,Global North
Russian Federation,2008,3.87619860752602,3.76020433081477,8.48092267229107,0.775,RUS,24887.85352,Europe,Global North
Russian Federation,2009,4.72220405116286,4.47064176761225,11.0819679385553,0.773,RUS,22939.69336,Europe,Global North
Russian Federation,2010,4.18963985180268,3.84762432224191,12.42723604493,0.781,RUS,23961.2207,Europe,Global North
Russian Federation,2011,3.67950893302725,3.76817380310743,11.1484845460292,0.79,RUS,24972.07813,Europe,Global North
Russian Federation,2012,3.19881239409486,3.62860004052661,11.3150004258231,0.798,RUS,25933.29297,Europe,Global North
Russian Federation,2013,3.13198338852679,3.86966213929578,11.8745178850104,0.802,RUS,26332.39648,Europe,Global North
Russian Federation,2014,3.14388971902462,3.69611236245322,11.0108594063218,0.807,RUS,26057.15625,Europe,Global North
Russian Federation,2015,2.72661797138252,0.868935626600098,12.4064295806682,0.809,RUS,25488.0957,Europe,Global North
Russian Federation,2016,3.62430430725062,3.62853248396038,12.6377013201956,0.815,RUS,25490.70898,Europe,Global North
Russian Federation,2017,3.02233589421971,3.48065616180621,13.1623832793282,0.82,RUS,25926.44336,Europe,Global North
Russian Federation,2018,3.17421051263363,3.44910491547895,11.5447532632337,0.823,RUS,26656.41016,Europe,Global North
Russian Federation,2019,3.36143367902031,3.52266624661609,11.9706685031669,0.824,RUS,27210.54688,Europe,Global North
Serbia,2007,6.12151125195562,3.94227749741198,14.7332563019088,0.758,SRB,13846.28809,Europe,Global North
Serbia,2008,5.87555302890114,4.27798563390483,15.959040818955,0.764,SRB,14691.78613,Europe,Global North
Serbia,2009,5.97107681239751,4.10903321439594,17.0560042554183,0.766,SRB,14347.8623,Europe,Global North
Serbia,2010,5.76407648818005,3.89823593409479,16.4572259534836,0.766,SRB,14510.96973,Europe,Global North
Serbia,2011,5.55122718334807,3.74482125108566,15.5757514264032,0.776,SRB,14923.80762,Europe,Global North
Serbia,2012,5.64236351847047,3.84502500601626,16.5357661051098,0.775,SRB,14894.20215,Europe,Global North
Seychelles,2000,3.77992201064526,3.97916488771241,7.71069934249851,0.714,SYC,18992.81836,Africa,Global South
Seychelles,2006,3.21550072139176,3.56485667560062,6.04599692181866,0.722,SYC,19644.68555,Africa,Global South
Seychelles,2007,2.89022312441589,4.0665824839114,4.13602637835388,0.745,SYC,21581.48633,Africa,Global South
Seychelles,2008,2.64874483134763,2.29608560498618,0.968606760295007,0.75,SYC,20651.13477,Africa,Global South
Seychelles,2009,3.1162457844333,,,0.754,SYC,20342.87891,Africa,Global South
Seychelles,2010,3.77854614350522,3.54826328751663,1.95768405928619,0.764,SYC,20960.74805,Africa,Global South
Seychelles,2011,3.26532117552057,4.08765711536026,4.56327333480617,0.767,SYC,23216.30664,Africa,Global South
Seychelles,2012,3.6347058421309,4.21968917758075,4.40714567864409,0.755,SYC,23279.5332,Africa,Global South
Seychelles,2013,3.6106838923976,4.45032502645284,3.91376602130367,0.775,SYC,24228.87891,Africa,Global South
Seychelles,2014,3.67342719358143,4.25722827831987,3.87826691342506,0.775,SYC,24929.55273,Africa,Global South
Seychelles,2015,3.58815089261648,4.22290434482975,3.86342867854028,0.786,SYC,25583.55273,Africa,Global South
Seychelles,2016,3.8675282624472,4.57970203414163,5.98033679542464,0.787,SYC,26395.38867,Africa,Global South
Seychelles,2018,4.34773838144455,4.59882048501909,6.55749292497573,0.79,SYC,27529.49805,Africa,Global South
Singapore,2000,0.931581019172577,3.82352728089432,0.645405126050217,0.821,SGP,56106.73047,Asia & Pacific,Global North
Singapore,2001,1.15983033907323,4.08799793144943,2.61179372175011,0.825,SGP,54029.73438,Asia & Pacific,Global North
Singapore,2002,1.00302900274656,4.19558220643447,0.74955596956151,0.833,SGP,55634.71875,Asia & Pacific,Global North
Singapore,2003,1.39080014507586,3.86496659081731,0.380912296707166,0.842,SGP,59022.10156,Asia & Pacific,Global North
Singapore,2004,0.920625613964708,3.45568910627311,0.51791619735333,0.849,SGP,64011.42578,Asia & Pacific,Global North
Singapore,2005,0.841469892771351,3.12566107097023,0.294279415013891,0.874,SGP,67125.5625,Asia & Pacific,Global North
Singapore,2006,0.828256241139437,2.87814809357094,1.16447068667354,0.881,SGP,70915.99219,Asia & Pacific,Global North
Singapore,2007,0.817755638480133,2.81777324039522,0.551159966204323,0.882,SGP,74159.39063,Asia & Pacific,Global North
Singapore,2008,1.00459367982081,3.0455396332649,2.00261661609628,0.888,SGP,71629.82813,Asia & Pacific,Global North
Singapore,2009,1.30562032900782,3.10133518889355,2.11335560713824,0.888,SGP,69585.84375,Asia & Pacific,Global North
Singapore,2010,1.16242548093905,3.00602391399354,1.10572478263968,0.909,SGP,78294.03125,Asia & Pacific,Global North
Singapore,2011,1.14000169053576,3.01160123050512,1.55011314351709,0.913,SGP,81538.36719,Asia & Pacific,Global North
Singapore,2012,1.28247785546837,2.76800882933966,1.7171384370496,0.918,SGP,83112.00781,Asia & Pacific,Global North
Singapore,2013,1.51331500508093,3.01789979637296,1.44861788503815,0.921,SGP,85732.80469,Asia & Pacific,Global North
Singapore,2014,1.77338945762091,2.9243668158173,1.59293982998783,0.926,SGP,87959.41406,Asia & Pacific,Global North
Singapore,2015,2.1104556658128,2.86309338115704,1.8452730832712,0.931,SGP,89519.73438,Asia & Pacific,Global North
Singapore,2016,2.22901916613038,2.87382447695381,1.44536677038423,0.935,SGP,91307.5,Asia & Pacific,Global North
Singapore,2017,2.15061701261993,2.75637709071067,0.984128115725485,0.933,SGP,95350.4375,Asia & Pacific,Global North
Singapore,2018,2.05946934230274,2.6256435675542,0.929337290466886,0.936,SGP,98222.84375,Asia & Pacific,Global North
Singapore,2019,2.21328814606242,2.61563584432208,0.886520009319851,0.938,SGP,98411.58594,Asia & Pacific,Global North
Slovakia,2000,5.56770474716528,3.74725056062664,14.2240358801049,0.765,SVK,15666.54199,Europe,Global North
Slovakia,2001,5.7087253204522,3.60572667355342,14.3064206835344,0.766,SVK,16205.92969,Europe,Global North
Slovakia,2002,5.79022221031624,3.45603611085067,14.6115190399014,0.773,SVK,16942.88477,Europe,Global North
Slovakia,2003,5.52922286912812,4.36852662158416,13.6505333960149,0.778,SVK,17886.35742,Europe,Global North
Slovakia,2004,5.05939118834353,3.76734480846862,13.8812132919836,0.786,SVK,18834.39063,Europe,Global North
Slovakia,2005,6.37520005704597,3.8847453531304,14.2844137734324,0.796,SVK,20079.91016,Europe,Global North
Slovakia,2006,6.63484760846963,3.89803482525274,13.0011461745095,0.805,SVK,21784.33008,Europe,Global North
Slovakia,2007,6.18761527659258,3.65034600788749,12.9613478079834,0.816,SVK,24136.97266,Europe,Global North
Slovakia,2008,6.82497455919616,3.6852484159637,12.4351150157602,0.823,SVK,25460.73828,Europe,Global North
Slovakia,2009,7.40367420489738,4.47651707218135,15.0723888572521,0.825,SVK,24039.66211,Europe,Global North
Slovakia,2010,7.38014712136633,4.56254857850139,15.1180006628674,0.831,SVK,25528.74609,Europe,Global North
Slovakia,2011,6.99785287043595,4.29742582866439,14.6104229045853,0.838,SVK,26168.27734,Europe,Global North
Slovakia,2012,6.9411790289742,4.02057062240574,14.8372263706273,0.843,SVK,26478.60156,Europe,Global North
Slovakia,2013,6.98246846486238,4.12833938000261,15.2144201309089,0.845,SVK,26623.34961,Europe,Global North
Slovakia,2014,7.12953619912469,4.04111456959373,14.9838468174821,0.847,SVK,27322.14258,Europe,Global North
Slovakia,2015,7.14387545820609,4.17695154423601,14.6971752942297,0.85,SVK,28719.86328,Europe,Global North
Slovakia,2016,7.47424785475901,3.86127092034077,14.9198669981432,0.853,SVK,29236.92188,Europe,Global North
Slovakia,2017,5.48889612195743,3.88703433011593,14.5724104463921,0.855,SVK,30061.55078,Europe,Global North
Slovakia,2018,5.54131200157571,3.95026332693948,14.388094444059,0.858,SVK,31159.02344,Europe,Global North
Slovakia,2019,5.74657110452021,4.27100388176847,14.3484763126927,0.86,SVK,31927.59375,Europe,Global North
Slovenia,2000,6.62609133824856,6.13051503739458,17.8401686734207,0.832,SVN,26276.94531,Europe,Global North
Slovenia,2001,6.69355059888309,6.40299890768263,17.6758891037796,0.843,SVN,27079.47461,Europe,Global North
Slovenia,2002,6.71933057875806,6.4219511055812,17.7106974058016,0.85,SVN,27994.0625,Europe,Global North
Slovenia,2003,6.6436734040518,6.31526199279281,17.6251283512862,0.857,SVN,28805.38477,Europe,Global North
Slovenia,2004,6.47998059953236,6.37058874628097,17.4875199976835,0.864,SVN,30041.81445,Europe,Global North
Slovenia,2005,6.43321483160733,6.50978412076871,17.6889690349838,0.869,SVN,31128.83008,Europe,Global North
Slovenia,2006,6.32263015404952,6.34838451370176,17.1495722965072,0.876,SVN,32812.73828,Europe,Global North
Slovenia,2007,5.92332387700115,5.87298672787147,16.2231855959628,0.88,SVN,34907.36719,Europe,Global North
Slovenia,2008,6.17143738563194,6.03897874270286,16.4825896882861,0.886,SVN,36075.46875,Europe,Global North
Slovenia,2009,6.93348466961616,6.62656806822821,18.3917412315059,0.885,SVN,33052.22656,Europe,Global North
Slovenia,2010,6.85928352019448,6.48517898245238,19.2190606618102,0.889,SVN,33350.61328,Europe,Global North
Slovenia,2011,6.9887529176842,6.4032705047425,19.5861867048046,0.891,SVN,33568.06641,Europe,Global North
Slovenia,2012,6.92821303557489,6.39768461179871,19.488700276666,0.884,SVN,32613.49023,Europe,Global North
Slovenia,2013,6.78337320049157,6.42685382285815,19.5189579310042,0.893,SVN,32234.02539,Europe,Global North
Slovenia,2014,6.48478245850848,5.96815130918154,18.7481360039538,0.894,SVN,33093.75,Europe,Global North
Slovenia,2015,6.67099414452094,5.58175664371662,18.2829702078373,0.894,SVN,33799.72656,Europe,Global North
Slovenia,2016,6.69945182243695,5.53904374293761,17.6354211225153,0.9,SVN,34853.04297,Europe,Global North
Slovenia,2017,6.5600644481799,5.43565993122738,17.0342630890022,0.907,SVN,36507.55469,Europe,Global North
Slovenia,2018,6.56060500346676,5.37916065253509,16.5831694437055,0.912,SVN,37984.13281,Europe,Global North
Slovenia,2019,6.66759992396191,5.46318558251785,16.4595241834171,0.917,SVN,38946.68359,Europe,Global North
South Africa,2000,2.83087297678371,5.59195453244455,3.19559249859722,0.631,ZAF,11033.85645,Africa,Global South
South Africa,2001,3.16052986372575,5.28304798986939,3.33752859315978,0.611,ZAF,11181.68945,Africa,Global South
South Africa,2002,3.13145064968504,4.92628948107296,3.78142012903951,0.619,ZAF,11449.81836,Africa,Global South
South Africa,2003,3.02508250288676,5.47323225955803,4.19587634782513,0.619,ZAF,11644.09961,Africa,Global South
South Africa,2004,3.16732752627318,5.39549505636321,4.28888511434343,0.619,ZAF,12027.08105,Africa,Global South
South Africa,2005,3.29400949682444,5.64104093665498,4.3366869918613,0.622,ZAF,12506.00195,Africa,Global South
South Africa,2006,3.39420717011093,5.81353781528228,4.23693905816378,0.626,ZAF,13040.97949,Africa,Global South
South Africa,2007,,,,0.632,ZAF,13563.72656,Africa,Global South
South Africa,2008,3.73709021494814,6.10166638001036,4.15257772939401,0.646,ZAF,13811.06152,Africa,Global South
South Africa,2009,3.91377700560998,6.40684527974897,4.61856509410643,0.655,ZAF,13410.71484,Africa,Global South
South Africa,2010,3.99168755844369,6.08232416021719,4.37451592147432,0.664,ZAF,13618.72559,Africa,Global South
South Africa,2011,4.12914135000272,6.89517232598404,4.40658254516547,0.665,ZAF,13837.66895,Africa,Global South
South Africa,2012,4.26643473725528,7.01978775535967,4.2022958689751,0.675,ZAF,13946.94824,Africa,Global South
South Africa,2013,4.39970477489734,7.05011177887069,4.43448936084961,0.685,ZAF,14066.10254,Africa,Global South
South Africa,2014,4.45158774735225,7.04883556780286,4.48915510830446,0.693,ZAF,14040.82617,Africa,Global South
South Africa,2015,4.60731872937861,7.71418504736548,4.50385090151884,0.701,ZAF,14010.10449,Africa,Global South
South Africa,2016,3.83372795258584,6.30525529956025,4.38778810069744,0.703,ZAF,13897.13965,Africa,Global South
South Africa,2017,4.60276180036134,7.48599083515872,5.35027486236786,0.705,ZAF,13860.27051,Africa,Global South
South Africa,2018,4.62463679715474,8.16258328952001,6.10436461925261,0.707,ZAF,13875.93555,Africa,Global South
South Africa,2019,4.76895190554325,8.46168196075183,6.36871172132998,0.709,ZAF,13709.9668,Africa,Global South
Spain,2000,5.10719285761695,4.06482354738975,12.6953574201475,0.832,ESP,34757.61328,Europe,Global North
Spain,2001,5.00718266801523,3.97964031024561,12.5015513706984,0.835,ESP,35874.75391,Europe,Global North
Spain,2002,5.07396418127095,4.03014067069396,12.6214058530962,0.837,ESP,36337.55469,Europe,Global North
Spain,2003,5.12199195777959,4.00839621771333,12.7091263994735,0.84,ESP,36750.44141,Europe,Global North
Spain,2004,5.40097761674212,4.07010636032659,12.777667240298,0.844,ESP,37249.77344,Europe,Global North
Spain,2005,5.59417786246289,3.94540613808921,12.7188342784925,0.851,ESP,37963.36719,Europe,Global North
Spain,2006,5.57409025296292,3.94970029576927,12.6815185545659,0.856,ESP,38858.47266,Europe,Global North
Spain,2007,5.61969393950382,4.01222084926721,12.8414683242542,0.86,ESP,39520.82422,Europe,Global North
Spain,2008,5.98166268754377,4.22183587627677,13.8036359179156,0.863,ESP,39240.39453,Europe,Global North
Spain,2009,6.71864347816329,4.62460828019223,16.149750823652,0.865,ESP,37430.67969,Europe,Global North
Spain,2010,6.51136515121995,4.4985173052524,16.7475988362175,0.872,ESP,37319.47656,Europe,Global North
Spain,2011,6.39681959233401,4.40370646469185,16.9878064944917,0.878,ESP,36884.25781,Europe,Global North
Spain,2012,6.15168863513591,4.17098649111288,17.8162329708399,0.881,ESP,35769.46094,Europe,Global North
Spain,2013,6.07949444699259,4.10085578645717,18.1622348453665,0.882,ESP,35371.73828,Europe,Global North
Spain,2014,6.32461309218162,4.26349454250221,17.9313632215223,0.888,ESP,35968.62109,Europe,Global North
